ID,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Meterage_KM,Cylinders,Gear box type,Drive wheels,Doors,Steering wheel,Color,Airbags,Price
45797455,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,124708,4,Automatic,Front,4,Left-hand drive,Grey,4,44517
45572804,TOYOTA,Camry SPORT,2017,Sedan,Yes,Petrol,2.5,60000,4,Tiptronic,Front,4,Left-hand drive,Black,12,13172
45808845,FORD,Escape,2014,Jeep,Yes,Petrol,1.6,70165,4,Automatic,Front,4,Left-hand drive,White,4,30417
45802185,BMW,328,2005,Sedan,Yes,Petrol,3,0,6,Tiptronic,Rear,4,Left-hand drive,Black,10,15681
45764340,MITSUBISHI,Pajero,1998,Jeep,No,Petrol,3,0,6,Manual,All Wheel Drive,4,Left-hand drive,Blue,2,10100
45730592,SSANGYONG,REXTON,2009,Jeep,Yes,Diesel,2.7,56629,4,Automatic,Front,4,Left-hand drive,Silver,4,9252
45740475,MERCEDES-BENZ,ML 350 sport,2010,Jeep,Yes,Petrol,3.5,126000,6,Automatic,All Wheel Drive,4,Left-hand drive,Grey,9,25089
45801555,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,130814,4,Automatic,Front,4,Left-hand drive,Silver,4,11563
45797306,HYUNDAI,Genesis,2009,Sedan,Yes,Petrol,3.8,142380,4,Automatic,Front,4,Left-hand drive,Beige,4,25399
45758174,FORD,Escape,2008,Sedan,Yes,Hybrid,0.4,209843,4,Automatic,Front,4,Left-hand drive,Grey,0,188
45785058,HONDA,Civic,2008,Sedan,No,Hybrid,1.3,140000,4,Manual,Front,4,Left-hand drive,White,7,14113
45646861,BMW,X5,2012,Jeep,Yes,Diesel,3,273962,6,Automatic,All Wheel Drive,4,Left-hand drive,White,0,220
45769081,TOYOTA,Tacoma,2012,Sedan,Yes,Petrol,2.7,394069,4,Automatic,Rear,4,Left-hand drive,Black,12,627
45644400,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,179381,4,Automatic,Front,4,Left-hand drive,Black,12,11133
45790083,ROVER,416,1996,Sedan,Yes,Petrol,1.6,123333,4,Manual,Front,4,Left-hand drive,Beige,4,1800
45755239,FORD,Fiesta,2013,Sedan,No,Petrol,1.6,102581,4,Automatic,Front,4,Left-hand drive,White,12,14113
45759978,KIA,Optima,2012,Sedan,Yes,Petrol,2.0 Turbo,115000,4,Tiptronic,Front,4,Left-hand drive,White,8,22580
45758456,CHEVROLET,Traverse,2016,Jeep,Yes,Petrol,3.6,91822,6,Automatic,All Wheel Drive,4,Left-hand drive,White,12,10506
44295790,FORD,Transit,2009,Microbus,No,Diesel,2.4 Turbo,133000,4,Manual,All Wheel Drive,4,Left-hand drive,White,2,21950
43650080,MITSUBISHI,Pajero,2010,Jeep,Yes,Petrol,3.8,70000,6,Automatic,All Wheel Drive,2,Left-hand drive,Sky blue,6,36065
45654832,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,3,271701,6,Automatic,All Wheel Drive,4,Left-hand drive,White,12,26657
45729999,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,1.6,103891,4,Automatic,Front,4,Left-hand drive,White,4,25889
45776608,LAND ROVER,Range Rover,2007,Jeep,Yes,Diesel,2.7 Turbo,197000,6,Tiptronic,All Wheel Drive,4,Left-hand drive,Sky blue,12,25402
45757137,CHEVROLET,Volt,2017,Hatchback,Yes,Hybrid,1.5,52062,4,Automatic,Front,4,Left-hand drive,Blue,0,26030
45725799,SSANGYONG,Actyon,2010,Sedan,Yes,Diesel,2,201935,4,Automatic,Front,4,Left-hand drive,White,4,14966
43260559,DAIHATSU,Terios,2008,Jeep,No,Petrol,0.7 Turbo,67000,4,Manual,All Wheel Drive,4,Right-hand drive,Black,4,10349
45662196,HONDA,Insight,2014,Hatchback,Yes,Hybrid,1.3,149970,4,Automatic,Front,4,Left-hand drive,Grey,0,2274
45732165,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,150415,4,Automatic,Front,4,Left-hand drive,White,4,41632
45416386,BMW,535,2010,Sedan,Yes,Petrol,3.0 Turbo,102033,6,Tiptronic,Rear,4,Left-hand drive,Black,10,37006
45744711,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,117685,4,Automatic,Front,4,Left-hand drive,Silver,4,5883
45758698,DODGE,Caliber,2009,Jeep,Yes,Petrol,2,122000,4,Tiptronic,Front,4,Left-hand drive,White,6,14740
45812680,CHEVROLET,Cruze,2017,Sedan,Yes,Petrol,1.4,71498,4,Automatic,Front,4,Left-hand drive,Red,12,2038
45798749,MITSUBISHI,Outlander,2009,Jeep,Yes,Petrol,3,0,6,Tiptronic,All Wheel Drive,4,Left-hand drive,Silver,10,20385
45764185,TOYOTA,Tacoma,2014,Jeep,Yes,Petrol,2.7,64994,4,Automatic,Rear,4,Left-hand drive,Grey,12,3293
45770465,TOYOTA,Noah,2004,Minivan,No,Petrol,2,170000,4,Automatic,Front,4,Right-hand drive,Silver,2,11290
45646353,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,109798,4,Automatic,Front,4,Left-hand drive,White,12,5488
45334829,MAZDA,Mazda 6 Grand touring,2013,Sedan,Yes,Petrol,2.5,125000,4,Tiptronic,Front,4,Left-hand drive,Grey,12,16308
45739977,TOYOTA,Vitz,2006,Sedan,No,Petrol,1.3,170032,4,Automatic,Front,4,Left-hand drive,Black,6,11604
45773561,VOLKSWAGEN,Jetta,2014,Sedan,Yes,Hybrid,1.4 Turbo,150000,4,Automatic,Front,4,Left-hand drive,Black,7,17249
45733708,HYUNDAI,Sonata,2017,Sedan,Yes,Petrol,2,43178,4,Automatic,Front,4,Left-hand drive,White,4,49751
44700691,BMW,X4,2016,Jeep,Yes,Petrol,2.0 Turbo,88000,4,Tiptronic,All Wheel Drive,4,Left-hand drive,Silver,12,73698
45647637,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,398069,4,Automatic,Front,4,Left-hand drive,Black,12,1098
45798009,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,98578,4,Automatic,Front,4,Left-hand drive,Silver,4,15100
45725784,TOYOTA,Prius C,2014,Hatchback,No,Hybrid,1.5,102880,1,Manual,Front,4,Left-hand drive,Blue,0,20385
45804473,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2,251201,4,Automatic,Front,4,Left-hand drive,Silver,4,25591
45700887,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,77803,4,Tiptronic,Front,4,Left-hand drive,Black,0,21796
45770548,HONDA,FIT,2011,Hatchback,No,Hybrid,1.3,112000,4,Automatic,Front,4,Right-hand drive,Black,8,7840
45127619,KIA,Optima,2016,Sedan,No,Petrol,2.4,116800,4,Tiptronic,Front,4,Left-hand drive,White,8,25089
45814307,TOYOTA,Camry,2016,Sedan,No,Petrol,2.5,123000,4,Automatic,Front,4,Left-hand drive,Black,12,23521
45767565,TOYOTA,Camry,2017,Sedan,Yes,Hybrid,2.5,61939,4,Automatic,Front,4,Left-hand drive,Black,0,392
45751955,HONDA,Accord,2016,Sedan,Yes,Petrol,2.4,154854,4,Automatic,Front,4,Left-hand drive,Grey,12,7683
45789057,MERCEDES-BENZ,Vito,2008,Minivan,No,Diesel,2.2 Turbo,269000,4,Manual,Rear,2,Left-hand drive,Silver,2,26657
45815476,LEXUS,IS 250,2015,Sedan,Yes,Petrol,2.5,70154,6,Automatic,Rear,4,Left-hand drive,White,12,5018
45732103,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,110000,4,Automatic,Front,4,Left-hand drive,White,4,48403
45499233,TOYOTA,Land Cruiser 11,2007,Jeep,Yes,Petrol,4.7,174300,8,Tiptronic,All Wheel Drive,4,Left-hand drive,Silver,4,52373
45769851,LEXUS,GX 460,2017,Jeep,Yes,Petrol,4.6,69918,8,Automatic,All Wheel Drive,4,Left-hand drive,White,0,470
45813232,BMW,318,2005,Coupe,No,Petrol,2,110000,4,Tiptronic,Rear,2,Right-hand drive,Black,6,9408
45763762,LEXUS,GX 470,2015,Jeep,Yes,Petrol,4.6,273493,8,Automatic,All Wheel Drive,4,Left-hand drive,Silver,0,69935
45758879,MERCEDES-BENZ,E 200,2010,Sedan,Yes,Diesel,2.0 Turbo,210000,4,Tiptronic,Front,4,Left-hand drive,Black,0,32929
45801511,HYUNDAI,Elantra,2016,Sedan,Yes,Diesel,1.6,33017,4,Automatic,Front,4,Left-hand drive,White,4,23207
45759245,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,229334,8,Automatic,All Wheel Drive,4,Left-hand drive,Black,0,52059
45805590,MERCEDES-BENZ,E 320,1997,Sedan,Yes,CNG,3.2,258000,6,Automatic,Rear,4,Left-hand drive,Purple,6,6000
45385047,FORD,Focus,2013,Sedan,Yes,Petrol,2,116800,4,Tiptronic,Front,4,Left-hand drive,Black,8,14113
44751589,KIA,Sorento EX,2013,Jeep,No,Petrol,2.4,107150,4,Automatic,Front,4,Left-hand drive,Carnelian red,6,25873
45719561,HYUNDAI,Elantra LIMITED,2012,Sedan,Yes,Petrol,1.8,97000,4,Tiptronic,Front,4,Left-hand drive,Brown,12,16935
45236941,TOYOTA,Camry SPORT PAKET,2016,Sedan,Yes,Petrol,2.5,19000,4,Tiptronic,Front,4,Left-hand drive,Silver,12,33870
45797795,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,103490,4,Automatic,Front,4,Left-hand drive,Silver,4,19121
45770082,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,182024,6,Automatic,All Wheel Drive,4,Left-hand drive,Black,12,470
45725879,SSANGYONG,Actyon,2010,Sedan,Yes,Diesel,2,146664,4,Automatic,Front,4,Left-hand drive,White,4,15530
45792360,KIA,Optima,2016,Sedan,Yes,Petrol,1.7,30157,4,Automatic,Front,4,Left-hand drive,White,4,26500
45709546,MERCEDES-BENZ,GL 550,2009,Jeep,Yes,Petrol,5.5 Turbo,214400,8,Tiptronic,All Wheel Drive,4,Left-hand drive,Black,12,42651
45801737,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,154900,4,Automatic,Front,4,Left-hand drive,White,4,18240
45641225,NISSAN,Juke,2016,Jeep,Yes,Petrol,1.6,181997,4,Automatic,All Wheel Drive,4,Left-hand drive,Black,0,2117
45801383,FORD,Tourneo Connect,2003,Pickup,No,Diesel,1.8 Turbo,0,4,Manual,Front,2,Left-hand drive,Blue,1,8154
45664393,BMW,X5,2014,Jeep,Yes,Diesel,3,110715,6,Automatic,All Wheel Drive,4,Left-hand drive,White,0,16621
45798970,VOLKSWAGEN,Golf,1996,Hatchback,No,Petrol,1.6,160000,4,Manual,Front,4,Left-hand drive,Blue,2,3000
45618041,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,3.5,290922,6,Automatic,Rear,4,Left-hand drive,Silver,12,2195
45771909,FORD,Fiesta,2015,Sedan,Yes,Petrol,1.6,111374,4,Automatic,Front,4,Left-hand drive,Blue,12,470
45590479,HONDA,Elysion,2011,Minivan,Yes,Petrol,2,153000,4,Automatic,Front,4,Left-hand drive,Grey,8,13799
45800692,LAND ROVER,Range Rover Evoque რესტა,2016,Jeep,Yes,Petrol,2.0 Turbo,59830,4,Tiptronic,All Wheel Drive,4,Left-hand drive,White,12,78403
45787273,MERCEDES-BENZ,SLK 32 AMG,2008,Sedan,Yes,Diesel,1.5,1000,8,Tiptronic,Front,2,Left-hand drive,Grey,5,3136
45803240,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,478704,4,Automatic,Front,4,Left-hand drive,Orange,4,13172
43375256,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5,18000,6,Tiptronic,Rear,4,Left-hand drive,Black,12,29793
45766580,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,219030,6,Automatic,All Wheel Drive,4,Left-hand drive,Black,12,29793
45648751,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,102397,4,Automatic,Front,4,Left-hand drive,Black,12,784
45804179,JAGUAR,XF,2010,Sedan,Yes,Petrol,5,99210,4,Automatic,Front,4,Left-hand drive,Black,4,49143
45816057,MERCEDES-BENZ,C 32 AMG,2001,Sedan,Yes,Petrol,3.2 Turbo,94000,6,Tiptronic,Rear,4,Left-hand drive,Silver,8,15681
45768018,FORD,Transit,2008,Microbus,No,Petrol,2.4,183000,6,Manual,Rear,4,Left-hand drive,Red,3,14740
45809262,CHEVROLET,Captiva,2013,Jeep,Yes,Diesel,2.2,93170,4,Automatic,Front,4,Left-hand drive,Grey,4,32973
45729755,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,23767,4,Automatic,Front,4,Left-hand drive,Black,4,42667
45764459,TOYOTA,Highlander,2009,Sedan,Yes,Hybrid,3.3,318358,6,Automatic,All Wheel Drive,4,Left-hand drive,Black,12,1019
45656693,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,73402,4,Automatic,Front,4,Left-hand drive,White,12,706
43719163,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,172346,4,Automatic,Front,4,Left-hand drive,Black,12,23050
45661665,MERCEDES-BENZ,ML 350,2011,Jeep,Yes,Diesel,3,290501,6,Automatic,All Wheel Drive,4,Left-hand drive,Black,12,3763
45729790,SSANGYONG,Actyon,2017,Jeep,Yes,Petrol,1.6,50750,4,Automatic,Front,4,Left-hand drive,White,4,42102
45798447,TOYOTA,Prius,2011,Sedan,Yes,Hybrid,1.8,204800,4,Automatic,Front,4,Left-hand drive,Silver,10,18189
45798397,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,69000,4,Manual,Front,4,Left-hand drive,Grey,6,23207
45777550,CHEVROLET,Cruze,2014,Sedan,No,Petrol,1.4 Turbo,2000,4,Tiptronic,Front,4,Left-hand drive,Blue,12,10976
45798373,NISSAN,Teana,2006,Sedan,No,Petrol,2.3,155000,4,Automatic,Front,4,Left-hand drive,Black,6,9408
45797598,HYUNDAI,H1,2009,Minivan,Yes,Diesel,2.5,114985,4,Automatic,Front,4,Left-hand drive,Yellow,4,15329
45809329,HONDA,FIT,2017,Hatchback,Yes,Petrol,1.5,49000,4,Automatic,Front,4,Left-hand drive,White,4,39615
45656669,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,270410,4,Automatic,Front,4,Left-hand drive,White,12,941
45770355,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,50963,4,Automatic,Rear,4,Left-hand drive,Black,12,56136
45732805,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2,205972,4,Automatic,Front,4,Left-hand drive,Grey,4,15257
42410721,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,211200,4,Manual,Front,4,Left-hand drive,Black,12,80
45768658,HONDA,Civic,2010,Sedan,Yes,Petrol,1.8,88230,4,Automatic,Front,4,Left-hand drive,White,12,5645
45766456,AUDI,A3,2005,Sedan,No,Diesel,2.0 Turbo,22200,4,Tiptronic,Front,4,Left-hand drive,Beige,8,16621
45732622,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,587027,4,Automatic,Front,4,Left-hand drive,Orange,4,8386
45795684,TOYOTA,Prius,2012,Sedan,Yes,Hybrid,1.6,120000,4,Manual,Front,4,Left-hand drive,White,10,20
45798389,FORD,Transit,2007,Microbus,No,Diesel,2.4 Turbo,189000,4,Manual,Rear,2,Left-hand drive,Silver,3,20385
42473094,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,165779,4,Automatic,Front,4,Left-hand drive,Red,8,11290
45618923,TOYOTA,Aqua,2013,Hatchback,No,Petrol,1.5,105200,4,Automatic,Front,4,Right-hand drive,Silver,4,10036
45730541,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2,190000,4,Automatic,Front,4,Left-hand drive,Black,4,22357
45810568,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2,139633,4,Automatic,Front,4,Left-hand drive,Black,4,19416
45474144,BMW,X5,2011,Jeep,Yes,Diesel,3.0 Turbo,208000,6,Tiptronic,All Wheel Drive,4,Left-hand drive,Grey,10,22266
45760167,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,188078,8,Automatic,All Wheel Drive,4,Left-hand drive,Black,0,5018
45816202,BMW,328,2013,Sedan,Yes,Petrol,2.0 Turbo,201360,4,Tiptronic,Rear,4,Left-hand drive,Silver,6,21953
45797147,HYUNDAI,Genesis,2009,Coupe,Yes,Petrol,2,52749,4,Automatic,Front,4,Left-hand drive,Blue,4,15608
45804211,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,1.7,100184,4,Automatic,Front,4,Left-hand drive,White,4,45210
45816532,UAZ,31514 UAZ,2000,Microbus,No,Petrol,2.5,50000,4,Manual,All Wheel Drive,2,Left-hand drive,Grey,0,6272
45802261,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,173490,4,Automatic,Front,4,Left-hand drive,Black,4,23436
45750693,OPEL,Combo,2005,Universal,No,CNG,1.6,167000,4,Manual,Front,2,Left-hand drive,White,2,8781
45814933,BMW,X5,2009,Jeep,Yes,Petrol,4.8,153515,8,Automatic,All Wheel Drive,4,Left-hand drive,Grey,12,8938
45784641,VOLKSWAGEN,Golf 3,1996,Pickup,No,Diesel,1.7 Turbo,0,4,Manual,Front,4,Left-hand drive,White,2,3300
45751298,HYUNDAI,Tucson,2019,Sedan,Yes,Petrol,2,31200,4,Automatic,All Wheel Drive,4,Left-hand drive,Blue,12,22580
45757685,TOYOTA,Corolla,2018,Sedan,Yes,Petrol,1.8,78608,4,Automatic,Front,4,Left-hand drive,Black,12,6429
45796173,BMW,528,1999,Sedan,Yes,LPG,2.8,220000,6,Tiptronic,Rear,4,Left-hand drive,Black,6,8467
45795105,HYUNDAI,Elantra,2012,Coupe,No,Petrol,1.8,87000,4,Tiptronic,Front,2,Left-hand drive,Black,6,12858
45802849,HYUNDAI,Santa FE,2020,Jeep,Yes,Diesel,2,43865,4,Automatic,Front,4,Left-hand drive,Grey,4,97235
45658769,LEXUS,RX 450,2011,Jeep,Yes,Hybrid,3.5,101816,6,Automatic,All Wheel Drive,4,Left-hand drive,Black,12,188
45793359,FORD,Transit,1990,Microbus,No,Diesel,2.5,100000,4,Manual,Rear,4,Left-hand drive,Red,0,5000
45801875,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,110000,4,Automatic,Front,4,Left-hand drive,White,4,13739
45646887,BMW,X5,2012,Jeep,Yes,Diesel,3,103458,6,Automatic,All Wheel Drive,4,Left-hand drive,White,0,8154
45810970,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,192683,4,Automatic,Front,4,Left-hand drive,White,12,1019
45772873,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Petrol,5.5,101424,8,Automatic,All Wheel Drive,4,Left-hand drive,Grey,12,32302
44937391,HYUNDAI,Sonata SPORT,2015,Sedan,Yes,Petrol,2.4,70296,4,Tiptronic,Front,4,Left-hand drive,White,12,24462
45339620,TOYOTA,Prius,2011,Sedan,Yes,Hybrid,1.8,129000,4,Manual,Front,4,Left-hand drive,Grey,4,17876
45803991,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,53232,4,Automatic,Front,4,Left-hand drive,Black,4,15053
45757766,BMW,X5,2003,Jeep,Yes,Diesel,3.0 Turbo,1000,6,Tiptronic,All Wheel Drive,4,Left-hand drive,Silver,8,16000
45765175,MERCEDES-BENZ,E 350,2009,Sedan,Yes,Diesel,3.5,109139,6,Automatic,Rear,4,Left-hand drive,Black,12,3450
45661152,MERCEDES-BENZ,ML 350,2011,Jeep,Yes,Diesel,3,0,6,Automatic,All Wheel Drive,4,Left-hand drive,Black,12,2666
45801436,HYUNDAI,Accent,2014,Sedan,Yes,Diesel,1.6,181232,4,Automatic,Front,4,Left-hand drive,Grey,4,15035
45546246,CITROEN,Berlingo,2002,Pickup,No,Diesel,1.9 Turbo,190000,4,Manual,Front,4,Left-hand drive,Blue,2,7840
45772790,VOLVO,S70,2000,Sedan,Yes,Petrol,2.4,306786,5,Automatic,Front,4,Left-hand drive,Silver,12,470
45809994,TOYOTA,Aqua,2014,Hatchback,Yes,Petrol,1.5,20000,4,Automatic,Front,4,Left-hand drive,Black,4,31211
45760017,CHEVROLET,Volt,2012,Hatchback,Yes,Hybrid,1.4,162190,4,Automatic,Front,4,Left-hand drive,Blue,0,4547
45784736,FORD,Fusion HIBRID,2010,Sedan,Yes,Hybrid,2.5,156000,4,Automatic,Front,4,Left-hand drive,White,4,17876
45812367,HONDA,Step Wagon,2011,Minivan,No,Petrol,2,96000,4,Automatic,All Wheel Drive,4,Right-hand drive,Black,3,22580
45793352,CHEVROLET,Spark,2017,Sedan,Yes,Petrol,1,28227,3,Automatic,Front,4,Left-hand drive,Black,4,12858
45797373,HYUNDAI,Elantra,2007,Sedan,Yes,Petrol,1.6,184297,4,Automatic,Front,4,Left-hand drive,Silver,4,8097
45813717,TOYOTA,Land Cruiser,2015,Jeep,No,Diesel,4.6 Turbo,93000,8,Manual,All Wheel Drive,4,Left-hand drive,White,0,103491
45625034,BMW,X5,2011,Sedan,Yes,Petrol,4.4,139363,8,Automatic,All Wheel Drive,4,Left-hand drive,Black,0,157
42624907,MERCEDES-BENZ,S 550 LONG,2008,Sedan,Yes,Petrol,5.5,122000,8,Tiptronic,Rear,4,Left-hand drive,White,12,300
45659940,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,102907,8,Automatic,All Wheel Drive,4,Left-hand drive,Black,0,314
45333658,MERCEDES-BENZ,ML 280,2008,Jeep,Yes,Diesel,3,218000,6,Automatic,All Wheel Drive,4,Left-hand drive,Grey,8,27598
45656060,LEXUS,RX 450,2011,Jeep,Yes,Hybrid,3.5,101816,6,Automatic,All Wheel Drive,4,Left-hand drive,Black,12,188
45769584,TOYOTA,Tundra,2016,Jeep,Yes,Petrol,4.6,254805,8,Automatic,All Wheel Drive,4,Left-hand drive,White,12,941
43054308,LEXUS,GX 470 SUV 4D (4.7L V8 S,2008,Jeep,Yes,LPG,4.7,329600,8,Tiptronic,All Wheel Drive,4,Left-hand drive,Golden,12,52687
45774219,MAZDA,Eunos 500,2012,Sedan,Yes,Petrol,2.5,174552,4,Automatic,Front,4,Left-hand drive,Red,12,784
45767344,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,119379,6,Automatic,All Wheel Drive,4,Left-hand drive,Silver,12,16621
45774471,VOLKSWAGEN,Passat,2014,Sedan,Yes,Diesel,2.0 Turbo,211512,4,Tiptronic,Front,4,Left-hand drive,Black,0,18817
45802036,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,2,191263,4,Automatic,Front,4,Left-hand drive,White,4,16753
45813709,VOLKSWAGEN,Jetta,2014,Sedan,Yes,Diesel,2,168637,4,Automatic,Front,4,Left-hand drive,Brown,0,9565
45761023,MERCEDES-BENZ,C 180,1995,Sedan,No,CNG,2,58008888,4,Manual,Rear,4,Left-hand drive,Blue,2,6272
45651782,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,0,4,Automatic,Front,4,Left-hand drive,Red,0,706
43499765,TOYOTA,Vitz RS,2001,Sedan,No,Petrol,1.5,150000,4,Manual,Front,4,Right-hand drive,White,0,12541
45522033,VOLKSWAGEN,Passat,2013,Sedan,Yes,Petrol,1.8 Turbo,86000,4,Tiptronic,Front,4,Left-hand drive,Blue,12,18503
45803135,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2,38853,4,Automatic,Front,4,Left-hand drive,White,4,11259
45750905,TOYOTA,Aqua S,2013,Hatchback,No,Hybrid,1.5,149000,4,Manual,Front,4,Right-hand drive,Blue,6,14113
45642968,BMW,328,2016,Sedan,Yes,Petrol,2.0 Turbo,23000,4,Tiptronic,Rear,4,Left-hand drive,Grey,12,46101
35108811,TOYOTA,Aqua,2013,Hatchback,Yes,Hybrid,1.5,80000,4,Automatic,Front,4,Right-hand drive,Blue,4,10976
45771453,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,26802,4,Automatic,Rear,4,Left-hand drive,Black,12,314
45803712,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,53463,4,Automatic,Front,4,Left-hand drive,Grey,4,16151
45771087,TOYOTA,Prius,2011,Jeep,Yes,Hybrid,1.8,146184,4,Automatic,Front,4,Left-hand drive,White,12,392
39836483,TOYOTA,Camry Hybrid,2018,Sedan,No,Hybrid,2.5,27000,4,Tiptronic,Front,4,Left-hand drive,Black,12,72130
44131728,MERCEDES-BENZ,Sprinter 316,2005,Microbus,No,Diesel,2.7 Turbo,25600,4,Tiptronic,Rear,4,Left-hand drive,Silver,4,19444
45812662,CHEVROLET,Cruze,2018,Sedan,Yes,Petrol,1.4,39466,4,Automatic,Front,4,Left-hand drive,Black,12,941
32089280,TOYOTA,Aqua,2012,Sedan,No,Hybrid,1.5,150000,2,Automatic,Rear,4,Right-hand drive,Blue,0,50
45801467,BMW,525 TDI,1994,Sedan,No,Diesel,2.5 Turbo,111111,4,Manual,Rear,4,Left-hand drive,Black,1,8781
45770238,NISSAN,Juke,2012,Jeep,Yes,Petrol,1.6,173576,4,Automatic,All Wheel Drive,4,Left-hand drive,Red,0,3763
45767160,MITSUBISHI,Colt,2005,Universal,No,Petrol,1.3,88000,4,Automatic,Front,4,Right-hand drive,White,10,8467
45815352,LEXUS,RX 350,2011,Jeep,Yes,Petrol,3.5,181189,6,Automatic,All Wheel Drive,4,Left-hand drive,White,12,549
45782023,OPEL,Zafira,2001,Minivan,No,Diesel,2.0 Turbo,300000,4,Manual,Front,4,Left-hand drive,Black,2,9252
45802863,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,85139,4,Automatic,Front,4,Left-hand drive,Blue,4,48403
45776662,BMW,330,2016,Sedan,Yes,Petrol,2.0 Turbo,51000,4,Tiptronic,Rear,4,Left-hand drive,Blue,10,51746
43447078,LEXUS,RC F F SPORT,2017,Coupe,Yes,Petrol,3.5,12800,6,Tiptronic,Rear,4,Left-hand drive,Black,6,68994
45655644,LEXUS,RX 400,2008,Jeep,Yes,Hybrid,3.3,224629,6,Automatic,All Wheel Drive,4,Left-hand drive,Silver,12,8154
45726988,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,121318,4,Automatic,Front,4,Left-hand drive,Grey,12,5175
45800545,VOLKSWAGEN,Passat,2012,Sedan,Yes,Petrol,2.5,75000,5,Tiptronic,Front,4,Left-hand drive,Black,6,18503
45773176,SUBARU,Forester,2014,Jeep,Yes,Petrol,2,72613,4,Automatic,All Wheel Drive,4,Left-hand drive,White,0,549
45809420,CHEVROLET,Captiva,2011,Jeep,Yes,Diesel,2.2,106000,4,Automatic,Front,4,Left-hand drive,Black,4,19482
45801761,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,157827,4,Automatic,Front,4,Left-hand drive,Silver,4,17158
45789029,VOLKSWAGEN,Passat,2004,Sedan,Yes,Petrol,4,59439,8,Tiptronic,All Wheel Drive,4,Left-hand drive,Silver,8,12074
45801510,HYUNDAI,Elantra,2016,Sedan,Yes,LPG,1.6,31780,4,Automatic,Front,4,Left-hand drive,Black,4,20855
45772255,AUDI,Q5,2016,Jeep,Yes,Petrol,2,56240,4,Automatic,All Wheel Drive,4,Left-hand drive,Grey,0,47042
45731403,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,174485,4,Automatic,Front,4,Left-hand drive,Silver,4,27924
45808774,NISSAN,Versa,2012,Hatchback,No,Petrol,1.8,165758,4,Automatic,Front,4,Left-hand drive,Black,10,8467
